,ID,innings,total_run,Venue,batter1,batter2,batter3,batter4,batter5,bowler1,bowler2,bowler3,bowler4
163,1254110,2,49,Dubai International Cricket Stadium,G Gambhir,DA Warner,AB de Villiers,TM Dilshan,NA,JA Morkel,S Tyagi,NA,NA
164,1254109,1,28,Dubai International Cricket Stadium,BB McCullum,CH Gayle,BJ Hodge,NA,NA,RR Powar,IK Pathan,YA Abdulla,VS Malik
165,1254109,2,51,Dubai International Cricket Stadium,S Sohal,KC Sangakkara,SM Katich,DPMD Jayawardene,NA,I Sharma,AB Dinda,CH Gayle,AB Agarkar
166,1254108,1,25,Dubai International Cricket Stadium,ST Jayasuriya,SR Tendulkar,AM Rahane,JP Duminy,DJ Bravo,P Kumar,JH Kallis,D du Preez,NA
167,1254108,2,51,Dubai International Cricket Stadium,JH Kallis,W Jaffer,RV Uthappa,NA,NA,Z Khan,DJ Bravo,SL Malinga,AM Nayar
168,1254107,1,53,Sharjah Cricket Stadium,M Vijay,ML Hayden,NA,NA,NA,RJ Harris,RP Singh,DR Smith,RG Sharma
169,1254107,2,52,Sharjah Cricket Stadium,AC Gilchrist,VVS Laxman,HH Gibbs,RG Sharma,DR Smith,JA Morkel,S Tyagi,L Balaji,NA
170,1254106,1,57,Sharjah Cricket Stadium,NV Ojha,GC Smith,NA,NA,NA,RR Powar,IK Pathan,S Sreesanth,YA Abdulla
171,1254106,2,29,Sharjah Cricket Stadium,S Sohal,K Goel,KC Sangakkara,SM Katich,DPMD Jayawardene,A Singh,SM Harwood,YK Pathan,SK Trivedi
172,1254105,1,54,Dubai International Cricket Stadium,MN van Wyk,BB McCullum,NA,NA,NA,DP Nannes,A Nehra,A Mishra,PJ Sangwan
173,1254105,2,57,Dubai International Cricket Stadium,G Gambhir,DA Warner,NA,NA,NA,I Sharma,AB Dinda,MC Henriques,BJ Hodge
174,1254104,1,37,Dubai International Cricket Stadium,AC Gilchrist,HH Gibbs,TL Suman,RG Sharma,NA,SL Malinga,DS Kulkarni,Harbhajan Singh,DJ Bravo
175,1254104,2,41,Dubai International Cricket Stadium,ST Jayasuriya,SR Tendulkar,JP Duminy,PR Shah,NA,RJ Harris,RP Singh,Harmeet Singh,DR Smith
176,1254103,1,29,Dubai International Cricket Stadium,JH Kallis,W Jaffer,RV Uthappa,R Dravid,V Kohli,A Singh,M Morkel,MM Patel,LA Carseldine
177,1254103,2,31,Dubai International Cricket Stadium,GC Smith,NV Ojha,LA Carseldine,NA,NA,P Kumar,JH Kallis,D du Preez,NA
178,1254102,1,57,Dubai International Cricket Stadium,S Badrinath,SK Raina,ML Hayden,NA,NA,IK Pathan,S Sreesanth,YA Abdulla,VRV Singh
179,1254102,2,53,Dubai International Cricket Stadium,S Sohal,K Goel,SM Katich,NA,NA,JA Morkel,S Tyagi,MS Gony,M Muralitharan
180,1254101,1,30,Dubai International Cricket Stadium,L Ronchi,JP Duminy,PR Shah,SR Tendulkar,NA,DP Nannes,A Nehra,PJ Sangwan,NA
181,1254101,2,36,Dubai International Cricket Stadium,G Gambhir,DA Warner,NA,NA,NA,SL Malinga,DS Kulkarni,NA,NA
182,1254100,1,52,Dubai International Cricket Stadium,AC Gilchrist,HH Gibbs,TL Suman,NA,NA,B Lee,IK Pathan,S Sreesanth,NA
183,1254100,2,45,Dubai International Cricket Stadium,S Sohal,SM Katich,KC Sangakkara,Yuvraj Singh,NA,RJ Harris,RP Singh,Shoaib Ahmed,RG Sharma
184,1254099,1,34,"Zayed Cricket Stadium, Abu Dhabi",GC Smith,NV Ojha,SA Asnodkar,NA,NA,JA Morkel,S Tyagi,L Balaji,JDP Oram
185,1254099,2,37,"Zayed Cricket Stadium, Abu Dhabi",M Vijay,ML Hayden,SK Raina,NA,NA,YK Pathan,A Singh,SK Trivedi,SM Harwood
186,1254098,1,46,"Zayed Cricket Stadium, Abu Dhabi",ST Jayasuriya,SR Tendulkar,AM Rahane,NA,NA,JH Kallis,R Vinay Kumar,A Mithun,NA
187,1254098,2,39,"Zayed Cricket Stadium, Abu Dhabi",JH Kallis,V Kohli,RV Uthappa,LRPL Taylor,NA,DS Kulkarni,SL Malinga,DJ Bravo,NA
188,1254097,1,37,"Zayed Cricket Stadium, Abu Dhabi",BB McCullum,BJ Hodge,SC Ganguly,MN van Wyk,Yashpal Singh,A Nehra,DP Nannes,PJ Sangwan,NA
189,1254097,2,47,"Zayed Cricket Stadium, Abu Dhabi",G Gambhir,DA Warner,NA,NA,NA,I Sharma,MC Henriques,AB Agarkar,SS Sarkar
190,1254096,1,42,"Zayed Cricket Stadium, Abu Dhabi",TL Suman,AC Gilchrist,RG Sharma,NA,NA,M Morkel,MM Patel,YK Pathan,SK Trivedi
191,1254096,2,30,"Zayed Cricket Stadium, Abu Dhabi",GC Smith,SA Asnodkar,LA Carseldine,NV Ojha,NA,RP Singh,WPUJC Vaas,A Symonds,NA
192,1254095,1,38,"Zayed Cricket Stadium, Abu Dhabi",BB McCullum,SC Ganguly,AN Ghosh,DJ Hussey,NA,R Vinay Kumar,JH Kallis,NA,NA
193,1254095,2,46,"Zayed Cricket Stadium, Abu Dhabi",JD Ryder,JH Kallis,NA,NA,NA,I Sharma,BAW Mendis,AB Agarkar,AD Mathews
194,1254094,1,51,Dubai International Cricket Stadium,S Sohal,SM Katich,IK Pathan,KC Sangakkara,Yuvraj Singh,SL Malinga,DS Kulkarni,DJ Bravo,NA
195,1254094,2,42,Dubai International Cricket Stadium,ST Jayasuriya,DJ Bravo,AM Rahane,SR Tendulkar,NA,B Lee,IK Pathan,S Sreesanth,PP Chawla
196,1254093,1,56,Sharjah Cricket Stadium,G Gambhir,DA Warner,TM Dilshan,NA,NA,RP Singh,WPUJC Vaas,A Symonds,Shoaib Ahmed
197,1254093,2,50,Sharjah Cricket Stadium,TL Suman,AC Gilchrist,RG Sharma,DB Ravi Teja,NA,A Nehra,DP Nannes,PJ Sangwan,NA
198,1254092,1,52,Sharjah Cricket Stadium,M Vijay,ML Hayden,SK Raina,MS Dhoni,NA,A Kumble,R Vinay Kumar,P Kumar,JH Kallis
199,1254092,2,33,Sharjah Cricket Stadium,RV Uthappa,JH Kallis,R Dravid,LRPL Taylor,V Kohli,JA Morkel,S Tyagi,L Balaji,NA
200,1254091,1,42,Sharjah Cricket Stadium,RJ Quiney,GC Smith,NA,NA,NA,DS Kulkarni,SL Malinga,DJ Bravo,JP Duminy
201,1254091,2,26,Sharjah Cricket Stadium,DJ Bravo,YV Takawale,AM Rahane,SR Tendulkar,ST Jayasuriya,YK Pathan,MM Patel,SK Trivedi,SK Warne
202,1254090,1,38,Sharjah Cricket Stadium,G Gambhir,V Sehwag,TM Dilshan,AB de Villiers,NA,B Lee,IK Pathan,PP Chawla,S Sreesanth
203,1254090,2,37,Sharjah Cricket Stadium,S Sohal,SM Katich,LA Pomersbach,Yuvraj Singh,KC Sangakkara,A Nehra,PJ Sangwan,MF Maharoof,NA
204,1254089,1,49,"Zayed Cricket Stadium, Abu Dhabi",ST Jayasuriya,DJ Bravo,JP Duminy,NA,NA,JA Morkel,S Tyagi,NA,NA
205,1254089,2,35,"Zayed Cricket Stadium, Abu Dhabi",PA Patel,SK Raina,ML Hayden,S Badrinath,NA,SL Malinga,DS Kulkarni,DJ Bravo,NA
206,1254088,1,31,"Zayed Cricket Stadium, Abu Dhabi",BB McCullum,SC Ganguly,BJ Hodge,NA,NA,RJ Harris,RP Singh,A Symonds,NA
207,1254088,2,50,"Zayed Cricket Stadium, Abu Dhabi",AC Gilchrist,HH Gibbs,NA,NA,NA,I Sharma,Mashrafe Mortaza,M Kartik,BJ Hodge
208,1254087,1,39,"Zayed Cricket Stadium, Abu Dhabi",S Sohal,SM Katich,LA Pomersbach,Yuvraj Singh,KC Sangakkara,RJ Harris,RP Singh,A Symonds,NA
209,1254087,2,46,"Zayed Cricket Stadium, Abu Dhabi",AC Gilchrist,HH Gibbs,TL Suman,A Symonds,NA,B Lee,IK Pathan,S Sreesanth,RR Powar
210,1254086,1,35,"Narendra Modi Stadium, Ahmedabad",G Gambhir,V Sehwag,AB de Villiers,TM Dilshan,NA,MM Patel,A Singh,SK Trivedi,NA
211,1254086,2,24,"Narendra Modi Stadium, Ahmedabad",RJ Quiney,GC Smith,NV Ojha,J Botha,NA,A Nehra,DP Nannes,AM Salvi,MF Maharoof
212,1254085,1,54,"Arun Jaitley Stadium, Delhi",PA Patel,GJ Bailey,NA,NA,NA,AB Dinda,Anureet Singh,AB Agarkar,M Kartik
213,1254085,2,56,"Arun Jaitley Stadium, Delhi",BB McCullum,SC Ganguly,BJ Hodge,NA,NA,JA Morkel,S Tyagi,M Muralitharan,NA
214,1254084,1,37,"Arun Jaitley Stadium, Delhi",G Gambhir,V Sehwag,M Manhas,AB de Villiers,NA,P Kumar,JH Kallis,B Akhil,NA
215,1254084,2,27,"Arun Jaitley Stadium, Delhi",RV Uthappa,JH Kallis,R Dravid,NA,NA,A Nehra,AM Salvi,MF Maharoof,NA
216,1254083,1,46,"Narendra Modi Stadium, Ahmedabad",NV Ojha,RJ Quiney,SA Asnodkar,NK Patel,J Botha,BJ Hodge,CK Langeveldt,AB Dinda,AB Agarkar
217,1254083,2,29,"Narendra Modi Stadium, Ahmedabad",BB McCullum,SC Ganguly,Yashpal Singh,BJ Hodge,DJ Hussey,MM Patel,A Singh,NA,NA
218,1254082,1,50,"Narendra Modi Stadium, Ahmedabad",GJ Bailey,PA Patel,SK Raina,NA,NA,B Lee,IK Pathan,RR Powar,S Sreesanth
219,1254082,2,29,"Narendra Modi Stadium, Ahmedabad",S Sohal,SM Katich,LA Pomersbach,NA,NA,MS Gony,T Thushara,M Muralitharan,R Ashwin
220,1254081,1,30,"Arun Jaitley Stadium, Delhi",ST Jayasuriya,JP Duminy,SR Tendulkar,"Mohammad Ashraful'
 'AM Rahane",NA,DP Nannes,AM Salvi,PJ Sangwan,NA
221,1254081,2,60,"Arun Jaitley Stadium, Delhi",G Gambhir,DA Warner,V Sehwag,NA,NA,SL Malinga,DS Kulkarni,RA Shaikh,NA
222,1254080,1,33,"Arun Jaitley Stadium, Delhi",JH Kallis,MK Pandey,RE van der Merwe,NA,NA,RJ Harris,RP Singh,A Symonds,NA
223,1254080,2,64,"Arun Jaitley Stadium, Delhi",AC Gilchrist,HH Gibbs,NA,NA,NA,A Kumble,JH Kallis,P Kumar,RE van der Merwe
224,1254079,1,49,"Narendra Modi Stadium, Ahmedabad",G Gambhir,DA Warner,V Sehwag,TM Dilshan,NA,RJ Harris,RP Singh,PP Ojha,NA
225,1254079,2,84,"Narendra Modi Stadium, Ahmedabad",AC Gilchrist,HH Gibbs,AA Bilakhia,NA,NA,DP Nannes,A Nehra,PJ Sangwan,TM Dilshan
226,1254078,1,52,"Narendra Modi Stadium, Ahmedabad",PA Patel,ML Hayden,NA,NA,NA,P Kumar,JH Kallis,R Vinay Kumar,A Kumble
227,1254078,2,59,"Narendra Modi Stadium, Ahmedabad",JH Kallis,MK Pandey,RE van der Merwe,R Dravid,NA,JA Morkel,MS Gony,SB Jakati,NA
228,1254077,1,31,"MA Chidambaram Stadium, Chepauk, Chennai",AC Gilchrist,TL Suman,HH Gibbs,A Symonds,NA,A Kumble,P Kumar,JH Kallis,R Vinay Kumar
229,1254077,2,36,"MA Chidambaram Stadium, Chepauk, Chennai",JH Kallis,MK Pandey,RE van der Merwe,NA,NA,RJ Harris,RP Singh,A Symonds,NA
230,1254076,1,38,"Wankhede Stadium, Mumbai",MK Tiwary,SC Ganguly,CA Pujara,BJ Hodge,OA Shah,WPUJC Vaas,RP Singh,Jaskaran Singh,NA
231,1254076,2,62,"Wankhede Stadium, Mumbai",AC Gilchrist,VVS Laxman,NA,NA,NA,CK Langeveldt,I Sharma,LR Shukla,M Kartik
232,1254075,1,69,"Wankhede Stadium, Mumbai",ST Jayasuriya,SR Tendulkar,AP Tare,NA,NA,AD Mascarenhas,SW Tait,Kamran Khan,A Uniyal
233,1254075,2,39,"Wankhede Stadium, Mumbai",GC Smith,NV Ojha,AA Jhunjhunwala,NA,NA,Z Khan,R McLaren,SL Malinga,AG Murtaza
234,1254074,1,44,"MA Chidambaram Stadium, Chepauk, Chennai",RS Bopara,MS Bisla,KC Sangakkara,Yuvraj Singh,NA,DP Nannes,MF Maharoof,PJ Sangwan,NA
235,1254074,2,39,"MA Chidambaram Stadium, Chepauk, Chennai",G Gambhir,V Sehwag,TM Dilshan,AB de Villiers,NA,IK Pathan,S Sreesanth,NA,NA
236,1254073,1,24,"Wankhede Stadium, Mumbai",JH Kallis,SP Goswami,MK Pandey,V Kohli,NA,CK Langeveldt,I Sharma,AD Mathews,M Kartik
237,1254073,2,61,"Wankhede Stadium, Mumbai",BJ Hodge,MK Tiwary,NA,NA,NA,P Kumar,JH Kallis,DW Steyn,A Kumble
238,1254072,1,57,"Wankhede Stadium, Mumbai",AC Gilchrist,VVS Laxman,HH Gibbs,A Symonds,NA,JA Morkel,S Tyagi,M Muralitharan,R Ashwin
239,1254072,2,34,"Wankhede Stadium, Mumbai",M Vijay,ML Hayden,SK Raina,S Badrinath,JM Kemp,WPUJC Vaas,RG Sharma,RP Singh,PP Ojha
240,1254071,1,47,"MA Chidambaram Stadium, Chepauk, Chennai",SA Asnodkar,GC Smith,NV Ojha,YK Pathan,NA,MF Maharoof,DP Nannes,A Mishra,NA
241,1254071,2,60,"MA Chidambaram Stadium, Chepauk, Chennai",G Gambhir,V Sehwag,TM Dilshan,AB de Villiers,NA,AD Mascarenhas,SW Tait,MM Patel,NA
242,1254070,1,50,"MA Chidambaram Stadium, Chepauk, Chennai",RS Bopara,MS Bisla,NA,NA,NA,P Kumar,DW Steyn,JH Kallis,NA
243,1254070,2,61,"MA Chidambaram Stadium, Chepauk, Chennai",MK Pandey,JH Kallis,NA,NA,NA,IK Pathan,S Sreesanth,YA Abdulla,NA
244,1254069,1,31,"Wankhede Stadium, Mumbai",M Vijay,ML Hayden,SK Raina,NA,NA,SE Bond,I Sharma,AD Mathews,LR Shukla
245,1254069,2,45,"Wankhede Stadium, Mumbai",BJ Hodge,SC Ganguly,MK Tiwary,WP Saha,OA Shah,JA Morkel,MS Gony,L Balaji,NA
246,1254068,1,67,"Wankhede Stadium, Mumbai",ST Jayasuriya,SR Tendulkar,AP Tare,NA,NA,DP Nannes,MF Maharoof,PJ Sangwan,S Ladda
247,1254068,2,56,"Wankhede Stadium, Mumbai",TM Dilshan,V Sehwag,AB de Villiers,NA,NA,Z Khan,SL Malinga,DJ Bravo,KA Pollard
248,1254067,1,31,"MA Chidambaram Stadium, Chepauk, Chennai",NV Ojha,MJ Lumb,DR Martyn,NA,NA,P Kumar,DW Steyn,R Vinay Kumar,JH Kallis
249,1254067,2,59,"MA Chidambaram Stadium, Chepauk, Chennai",MK Pandey,JH Kallis,NA,NA,NA,MM Patel,M Morkel,SK Warne,NA
250,1254066,1,52,"MA Chidambaram Stadium, Chepauk, Chennai",DA Warner,V Sehwag,TM Dilshan,NA,NA,JA Morkel,R Ashwin,Joginder Sharma,L Balaji
251,1254066,2,56,"MA Chidambaram Stadium, Chepauk, Chennai",PA Patel,ML Hayden,S Badrinath,NA,NA,DP Nannes,UT Yadav,PJ Sangwan,R Bhatia
252,1254065,1,56,"Wankhede Stadium, Mumbai",AC Gilchrist,VVS Laxman,HH Gibbs,A Symonds,NA,IK Pathan,S Sreesanth,SJ Srivastava,PP Chawla
253,1254065,2,27,"Wankhede Stadium, Mumbai",RS Bopara,MS Bisla,KC Sangakkara,Yuvraj Singh,DPMD Jayawardene,WPUJC Vaas,RP Singh,A Symonds,NA
254,1254064,1,56,"Wankhede Stadium, Mumbai",MJ Lumb,FY Fazal,NV Ojha,AA Jhunjhunwala,NA,AB Dinda,I Sharma,SE Bond,AD Mathews
255,1254064,2,38,"Wankhede Stadium, Mumbai",MK Tiwary,BJ Hodge,CA Pujara,NA,NA,YK Pathan,SW Tait,MM Patel,SK Trivedi
256,1254063,1,45,"MA Chidambaram Stadium, Chepauk, Chennai",ST Jayasuriya,SR Tendulkar,AP Tare,SS Tiwary,NA,P Kumar,DW Steyn,JH Kallis,R Vinay Kumar
257,1254063,2,55,"MA Chidambaram Stadium, Chepauk, Chennai",MK Pandey,JH Kallis,NA,NA,NA,Z Khan,SL Malinga,DJ Bravo,KA Pollard
258,1254062,1,47,"MA Chidambaram Stadium, Chepauk, Chennai",MD Mishra,AC Gilchrist,HH Gibbs,A Symonds,NA,A Mishra,DP Nannes,Y Nagar,S Ladda
259,1254062,2,48,"MA Chidambaram Stadium, Chepauk, Chennai",DA Warner,V Sehwag,AB de Villiers,NA,NA,WPUJC Vaas,RP Singh,PP Ojha,RG Sharma
260,1254061,1,38,"Wankhede Stadium, Mumbai",RS Bopara,IK Pathan,KC Sangakkara,NA,NA,JA Morkel,MS Gony,R Ashwin,L Balaji
261,1254061,2,42,"Wankhede Stadium, Mumbai",PA Patel,ML Hayden,NA,NA,NA,IK Pathan,RR Powar,SJ Srivastava,J Theron
262,1254060,1,41,"MA Chidambaram Stadium, Chepauk, Chennai",CH Gayle,SC Ganguly,NA,NA,NA,SL Malinga,Z Khan,R McLaren,DJ Bravo
263,1254060,2,57,"MA Chidambaram Stadium, Chepauk, Chennai",S Dhawan,SR Tendulkar,NA,NA,NA,SE Bond,I Sharma,CH Gayle,NA
264,1254059,1,38,"Wankhede Stadium, Mumbai",MK Pandey,JH Kallis,R Dravid,NA,NA,JA Morkel,S Tyagi,L Balaji,NA
265,1254059,2,29,"Wankhede Stadium, Mumbai",PA Patel,ML Hayden,GJ Bailey,NA,NA,P Kumar,DW Steyn,A Kumble,JH Kallis
266,1254058,1,53,"MA Chidambaram Stadium, Chepauk, Chennai",MJ Lumb,NV Ojha,FY Fazal,NA,NA,IK Pathan,S Sreesanth,SJ Srivastava,NA
267,1254058,2,76,"MA Chidambaram Stadium, Chepauk, Chennai",RS Bopara,KC Sangakkara,MS Bisla,NA,NA,MM Patel,SW Tait,SK Warne,NA
268,1237181,1,51,Dubai International Cricket Stadium,PA Patel,ML Hayden,SK Raina,S Badrinath,NA,R McLaren,Z Khan,Harbhajan Singh,DJ Bravo
269,1237181,2,63,Dubai International Cricket Stadium,S Dhawan,SR Tendulkar,NA,NA,NA,JA Morkel,L Balaji,Joginder Sharma,NA
270,1237180,1,55,Sheikh Zayed Stadium,AC Gilchrist,VVS Laxman,HH Gibbs,A Symonds,NA,S Narwal,AA Jhunjhunwala,SK Trivedi,SW Tait
271,1237180,2,54,Sheikh Zayed Stadium,MJ Lumb,NV Ojha,NA,NA,NA,WPUJC Vaas,RP Singh,RG Sharma,R Sharma
272,1237178,1,50,Sheikh Zayed Stadium,CH Gayle,SC Ganguly,Mandeep Singh,MK Tiwary,NA,B Lee,IK Pathan,SJ Srivastava,VS Malik
273,1237178,2,42,Sheikh Zayed Stadium,RS Bopara,MS Bisla,Yuvraj Singh,KC Sangakkara,NA,SE Bond,AB Dinda,CH Gayle,AB Agarkar
274,1237177,1,64,Dubai International Cricket Stadium,DA Warner,V Sehwag,AB de Villiers,KD Karthik,NA,P Kumar,DW Steyn,JH Kallis,R Vinay Kumar
275,1237177,2,46,Dubai International Cricket Stadium,MK Pandey,JH Kallis,NA,NA,NA,DP Nannes,UT Yadav,PJ Sangwan,NA
276,1216547,1,58,Dubai International Cricket Stadium,MJ Lumb,NV Ojha,FY Fazal,NA,NA,JA Morkel,T Thushara,M Muralitharan,NA
277,1216547,2,58,Dubai International Cricket Stadium,M Vijay,ML Hayden,SK Raina,NA,NA,YK Pathan,S Narwal,SW Tait,NA
278,1216546,1,52,Dubai International Cricket Stadium,S Dhawan,SR Tendulkar,DJ Bravo,NA,NA,KAJ Roach,Jaskaran Singh,PP Ojha,RP Singh
279,1216546,2,50,Dubai International Cricket Stadium,AC Gilchrist,HH Gibbs,MD Mishra,A Symonds,NA,Harbhajan Singh,R McLaren,Z Khan,SL Malinga
280,1216545,1,62,Sheikh Zayed Stadium,DA Warner,V Sehwag,G Gambhir,KD Karthik,PD Collingwood,CH Gayle,CK Langeveldt,I Sharma,DJ Hussey
281,1216545,2,36,Sheikh Zayed Stadium,CH Gayle,SC Ganguly,Mandeep Singh,MK Tiwary,DJ Hussey,DP Nannes,AB McDonald,A Mishra,NA
282,1216544,1,48,Dubai International Cricket Stadium,RS Bopara,SE Marsh,MS Bisla,DPMD Jayawardene,NA,R McLaren,Z Khan,SL Malinga,Harbhajan Singh
283,1216544,2,45,Dubai International Cricket Stadium,S Dhawan,SR Tendulkar,KA Pollard,NA,NA,B Lee,SJ Srivastava,IK Pathan,VS Malik
284,1216543,1,52,Dubai International Cricket Stadium,MK Pandey,JH Kallis,RV Uthappa,NA,NA,T Thushara,MS Gony,JA Morkel,NA
285,1216543,2,56,Dubai International Cricket Stadium,M Vijay,ML Hayden,NA,NA,NA,P Kumar,DW Steyn,A Kumble,JH Kallis
286,1216542,1,52,Dubai International Cricket Stadium,DA Warner,V Sehwag,G Gambhir,PD Collingwood,KM Jadhav,YK Pathan,S Narwal,AC Voges,SW Tait
287,1216542,2,39,Dubai International Cricket Stadium,MJ Lumb,NV Ojha,FY Fazal,AA Jhunjhunwala,AC Voges,MF Maharoof,AB McDonald,A Mishra,UT Yadav
288,1216541,1,46,Sheikh Zayed Stadium,SC Ganguly,CH Gayle,CA Pujara,NA,NA,KAJ Roach,Jaskaran Singh,A Symonds,Harmeet Singh
289,1216541,2,59,Sheikh Zayed Stadium,HH Gibbs,AC Gilchrist,MD Mishra,NA,NA,MB Parmar,SE Bond,AB Agarkar,M Kartik
290,1216540,1,41,Sharjah Cricket Stadium,SE Marsh,MS Bisla,KC Sangakkara,NA,NA,P Kumar,R Vinay Kumar,DW Steyn,JH Kallis
291,1216540,2,51,Sharjah Cricket Stadium,MK Pandey,JH Kallis,KP Pietersen,NA,NA,B Lee,S Sreesanth,SJ Srivastava,PP Chawla
292,1216539,1,66,Dubai International Cricket Stadium,M Vijay,ML Hayden,SK Raina,NA,NA,YK Pathan,S Narwal,SW Tait,SR Watson
293,1216539,2,62,Dubai International Cricket Stadium,MJ Lumb,NV Ojha,NA,NA,NA,JA Morkel,DE Bollinger,S Tyagi,NA
294,1216538,1,53,Sharjah Cricket Stadium,S Dhawan,SR Tendulkar,NA,NA,NA,RG Sharma,RJ Harris,A Symonds,Jaskaran Singh
295,1216538,2,40,Sharjah Cricket Stadium,HH Gibbs,AC Gilchrist,VVS Laxman,A Symonds,NA,Harbhajan Singh,SL Malinga,Z Khan,DJ Bravo
296,1216537,1,53,Sheikh Zayed Stadium,SC Ganguly,CH Gayle,NA,NA,NA,IK Pathan,RR Powar,SJ Srivastava,J Theron
297,1216537,2,69,Sheikh Zayed Stadium,MS Bisla,DPMD Jayawardene,KC Sangakkara,NA,NA,SE Bond,JD Unadkat,M Kartik,CH Gayle
298,1216536,1,54,Dubai International Cricket Stadium,DA Warner,V Sehwag,G Gambhir,PD Collingwood,NA,A Kumble,R Vinay Kumar,A Mithun,JH Kallis
299,1216536,2,38,Dubai International Cricket Stadium,JH Kallis,CL White,KP Pietersen,NA,NA,MF Maharoof,A Mishra,DL Vettori,NA
300,1216535,1,48,Dubai International Cricket Stadium,MJ Lumb,NV Ojha,SR Watson,FY Fazal,NA,RJ Harris,DR Smith,RP Singh,Harmeet Singh
301,1216535,2,52,Dubai International Cricket Stadium,VVS Laxman,AC Gilchrist,RG Sharma,A Symonds,NA,YK Pathan,SR Watson,AP Dole,M Morkel
302,1216534,1,42,Dubai International Cricket Stadium,M Vijay,ML Hayden,SK Raina,NA,NA,R McLaren,Harbhajan Singh,SL Malinga,NA
303,1216534,2,46,Dubai International Cricket Stadium,S Dhawan,SR Tendulkar,NA,NA,NA,S Tyagi,DE Bollinger,R Ashwin,NA
304,1216533,1,52,Sheikh Zayed Stadium,MS Bisla,DPMD Jayawardene,KC Sangakkara,NA,NA,AP Dole,SR Watson,YK Pathan,NA
305,1216533,2,70,Sheikh Zayed Stadium,MJ Lumb,NV Ojha,NA,NA,NA,S Sreesanth,RR Powar,J Theron,PP Chawla
306,1216532,1,50,Sheikh Zayed Stadium,SC Ganguly,CH Gayle,NA,NA,NA,MF Maharoof,DL Vettori,PJ Sangwan,A Mishra
307,1216532,2,44,Sheikh Zayed Stadium,DA Warner,G Gambhir,V Sehwag,NA,NA,AB Dinda,AB Agarkar,AD Mathews,BAW Mendis
308,1216531,1,46,Sharjah Cricket Stadium,MK Pandey,JH Kallis,R Dravid,NA,NA,RJ Harris,Harmeet Singh,RP Singh,MR Marsh
309,1216531,2,32,Sharjah Cricket Stadium,AC Gilchrist,MD Mishra,TL Suman,NA,NA,P Kumar,A Kumble,DW Steyn,JH Kallis
310,1216530,1,51,Dubai International Cricket Stadium,S Dhawan,SR Tendulkar,AT Rayudu,NA,NA,B Lee,IK Pathan,L Ablish,PP Chawla
311,1216530,2,56,Dubai International Cricket Stadium,AB Barath,DPMD Jayawardene,KC Sangakkara,NA,NA,R McLaren,Z Khan,SL Malinga,Harbhajan Singh
312,1216529,1,55,Sheikh Zayed Stadium,M Vijay,ML Hayden,SK Raina,NA,NA,RJ Harris,RP Singh,RG Sharma,Harmeet Singh
313,1216529,2,37,Sheikh Zayed Stadium,MD Mishra,AC Gilchrist,TL Suman,RG Sharma,NA,R Ashwin,DE Bollinger,SB Jakati,NA
314,1216528,1,61,Dubai International Cricket Stadium,SC Ganguly,CH Gayle,BB McCullum,NA,NA,P Kumar,DW Steyn,JH Kallis,NA
315,1216528,2,48,Dubai International Cricket Stadium,S Sriram,JH Kallis,R Dravid,NA,NA,AB Dinda,I Sharma,AB Agarkar,NA
316,1216527,1,45,Sharjah Cricket Stadium,DA Warner,V Sehwag,G Gambhir,PD Collingwood,KD Karthik,RR Powar,IK Pathan,L Ablish,PP Chawla
317,1216527,2,39,Sharjah Cricket Stadium,DPMD Jayawardene,IK Pathan,NA,NA,NA,A Nehra,MF Maharoof,A Mishra,R Bhatia
318,1216526,1,47,Sheikh Zayed Stadium,ST Jayasuriya,SR Tendulkar,AT Rayudu,SS Tiwary,JP Duminy,YK Pathan,SR Watson,AP Dole,AA Jhunjhunwala
319,1216526,2,34,Sheikh Zayed Stadium,MJ Lumb,NV Ojha,FY Fazal,SR Watson,AA Jhunjhunwala,Z Khan,DS Kulkarni,SL Malinga,NA
320,1216525,1,35,Dubai International Cricket Stadium,HH Gibbs,AC Gilchrist,TL Suman,RG Sharma,MD Mishra,DW Steyn,R Vinay Kumar,JH Kallis,NA
321,1216525,2,38,Dubai International Cricket Stadium,MK Pandey,R Dravid,JH Kallis,NA,NA,RJ Harris,RP Singh,A Symonds,PP Ojha
322,1216524,1,44,Dubai International Cricket Stadium,C Madan,SR Tendulkar,SS Tiwary,NA,NA,A Nehra,PJ Sangwan,A Mishra,AB McDonald
323,1216524,2,69,Dubai International Cricket Stadium,DA Warner,V Sehwag,G Gambhir,NA,NA,Z Khan,CRD Fernando,Harbhajan Singh,DJ Bravo
324,1216523,1,22,Sheikh Zayed Stadium,SC Ganguly,CH Gayle,BB McCullum,DJ Hussey,"MK Tiwary'
 'AD Mathews",R Ashwin,DE Bollinger,NA,NA
325,1216523,2,67,Sheikh Zayed Stadium,M Vijay,ML Hayden,SK Raina,NA,NA,CH Gayle,AB Dinda,AB Agarkar,NA
326,1216522,1,30,Dubai International Cricket Stadium,MJ Lumb,NV Ojha,AG Paunikar,SR Watson,AA Jhunjhunwala,A Kumble,DW Steyn,R Vinay Kumar,Pankaj Singh
327,1216522,2,59,Dubai International Cricket Stadium,MK Pandey,JH Kallis,KP Pietersen,RV Uthappa,NA,SR Watson,Kamran Khan,SK Trivedi,AC Voges
